,Unnamed: 0,IIiii,StationName,ItemList,IP,NNnn,EEEee,lon,lat,Height,H_Gnd,ZoomLevel,Selected,Province,City,County,Town,Village,Country,Address0,Type,Note,Address,TZAir,ShareF,Property,Index0
333,333,K8661,古城,PTURF,255.0.0.0,2851,12108,121.1328,28.85194,87,77,16,False,浙江,台州,临海市,古城街道,,临海市,临海市古城街道谢鲁王(平原),区域站,中尺度,-         ,1.0,SHARED_VER,,RF
334,334,K8662,白岩茶场,PTURF,255.0.0.0,2857,12125,121.4164,28.95417,5110,5100,16,False,浙江,台州,临海市,东塍镇,,临海市,临海市东塍镇白岩山顶(丘陵),区域站,中尺度,-         ,0.0,,DT,
335,335,K8663,沿岸村,PTURF,255.0.0.0,2858,12104,121.0675,28.96722,210,200,16,False,浙江,台州,临海市,永丰镇,,临海市,临海市永丰镇沿岸村(平原),区域站,中尺度,-         ,,,SF,RF
336,336,K8664,茶山村,PTURF,255.0.0.0,2852,12117,121.2828,28.87389,1450,1440,16,False,浙江,台州,临海市,邵家渡街道,,临海市,临海市邵家渡街道茶山村(丘陵),区域站,中尺度,-         ,,,DT,RF
337,337,K8668,康谷小学,PTURF,255.0.0.0,2856,12123,121.3914,28.93139,810,800,16,False,浙江,台州,临海市,东塍镇,,临海市,临海市东塍镇康谷村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"高速铁路,DT",
338,338,K8669,兰田山,PTURF,255.0.0.0,2849,12122,121.3711,28.82195,5260,5250,16,False,浙江,台州,临海市,涌泉镇,,临海市,临海市涌泉镇东林村兰田山(山地),区域站,中尺度,-         ,,,DT,
339,339,K8670,方溪水库,PTURF,255.0.0.0,2848,12100,121.0,28.8025,1210,1200,16,False,浙江,台州,临海市,括苍镇,,临海市,临海市括苍镇方溪水库池槽村(丘陵),区域站,中尺度,-         ,,,YA,RF
340,340,K8671,岙陈,PTURF,255.0.0.0,2853,12118,121.2947,28.89,2110,2100,16,False,浙江,台州,临海市,东塍镇,,临海市,临海市东塍镇岙陈村(丘陵),区域站,中尺度,-         ,,,DT,
341,341,K8672,桐坑,PTURF,255.0.0.0,2854,12120,121.3364,28.90083,4810,4800,16,False,浙江,台州,临海市,东塍镇,,临海市,临海市东塍镇桐坑村(丘陵),区域站,中尺度,-         ,,,DT,
342,342,K8673,洞港,PTURF,255.0.0.0,2851,12140,121.6708,28.85278,70,60,16,False,浙江,台州,临海市,桃渚镇,,临海市,临海市桃渚镇宏野渔业养殖基地(平原),区域站,中尺度,-         ,,,,
343,343,K8674,临海西,TURFVD,255.0.0.0,2852,12103,121.0464,28.86972,230,220,16,False,浙江,台州,临海市,永丰镇,,临海市,临海市永丰镇台金高速临海西高速口(平原),区域站,中尺度,-         ,,,"YA,GS",
344,344,K8675,括苍枢纽,TURFVD,255.0.0.0,2852,12058,120.9656,28.87,400,390,16,False,浙江,台州,临海市,括苍镇,,临海市,临海市括苍镇杭绍台高速括苍枢纽(平原),区域站,中尺度,-         ,,,"YA,GS",
345,345,K8676,景山村,TR,255.0.0.0,2850,12058,120.9667,28.82611,4390,4380,16,False,浙江,台州,临海市,括苍镇,,临海市,临海市括苍镇景山村(丘陵),区域站,中尺度,-         ,,,YA,
346,346,K8677,大泛村,TR,255.0.0.0,2902,12059,120.9786,29.02639,1830,1820,16,False,浙江,台州,临海市,白水洋镇,,临海市,临海市白水洋镇大泛村(丘陵),区域站,中尺度,-         ,,,YA,
347,347,K8678,满塘村,TRF,255.0.0.0,2856,12106,121.095,28.9325,1680,1670,16,False,浙江,台州,临海市,永丰镇,,临海市,临海市永丰镇满塘村(丘陵),区域站,中尺度,-         ,,,YA,
348,348,K8679,丁公园村,TR,255.0.0.0,2900,12059,120.9836,29.00583,4680,4670,16,False,浙江,台州,临海市,白水洋镇,,临海市,临海市白水洋镇丁公园村(丘陵),区域站,中尺度,-         ,,,YA,
349,349,K8680,尚山村,TR,255.0.0.0,2847,12057,120.9522,28.78111,2610,2600,16,False,浙江,台州,临海市,括苍镇,,临海市,临海市括苍镇尚山村(丘陵),区域站,中尺度,-         ,,,YA,
350,350,K8681,白沙B,PTURF,255.0.0.0,2843,12138,121.6378,28.71278,380,370,32,False,浙江,台州,临海市,上盘镇,,临海市,临海市上盘镇白沙村(岛屿),区域站,中尺度,-         ,0.0,,沿海,
351,351,K8682,岭根村,TRF,255.0.0.0,2857,12123,121.3808,28.95472,2370,2360,16,False,浙江,台州,临海市,东塍镇,,临海市,临海市东塍镇岭根村(丘陵),区域站,中尺度,-         ,,,,
352,352,K8683,溪口水库,PTURF,255.0.0.0,2847,12125,121.4106,28.78583,260,250,16,False,浙江,台州,临海市,杜桥镇,,临海市,临海市杜桥镇溪口水库(平原),区域站,中尺度,-         ,,,,
353,353,K8684,大岙西,TR,255.0.0.0,2859,12055,120.9269,28.95833,1430,1420,16,False,浙江,台州,临海市,白水洋镇,,临海市,临海市白水洋镇乐安村大岙西大桥 (丘陵),区域站,中尺度,-         ,,,"YA,GS",
354,354,K8685,石门村,TR,255.0.0.0,2858,12109,121.1519,28.96167,2130,2120,16,False,浙江,台州,临海市,大田街道,,临海市,临海市大田街道石门村(丘陵),区域站,中尺度,-         ,,,,
355,355,K8686,山里村,TR,255.0.0.0,2857,12108,121.1308,28.95306,1780,1770,16,False,浙江,台州,临海市,大田街道,,临海市,临海市大田街道山里村(丘陵),区域站,中尺度,-         ,,,,
356,356,K8687,岭上蒋,TR,255.0.0.0,2902,12107,121.1208,29.04,3900,3890,16,False,浙江,台州,临海市,河头镇,,临海市,临海市河头镇岭上蒋村(丘陵),区域站,中尺度,-         ,,,SF,
357,357,K8688,江根村,TR,255.0.0.0,2900,12113,121.2142,28.99639,2010,2000,16,False,浙江,台州,临海市,汇溪镇,,临海市,临海市汇溪镇江根村(丘陵),区域站,中尺度,-         ,,,,
358,358,K8689,留山村,TR,255.0.0.0,2859,12112,121.205,28.98583,4250,4240,16,False,浙江,台州,临海市,汇溪镇,,临海市,临海市汇溪镇留山村(丘陵),区域站,中尺度,-         ,,,,
359,359,K8690,龙泉村,TRF,255.0.0.0,2858,12054,120.8956,28.95639,4550,4540,16,False,浙江,台州,临海市,白水洋镇,,临海市,临海市白水洋镇龙泉村(丘陵),区域站,中尺度,-         ,,,YA,
360,360,K8691,许墅村,TRF,255.0.0.0,2853,12105,121.0811,28.88639,570,560,16,False,浙江,台州,临海市,古城街道,,临海市,临海市古城街道许墅村(平原),区域站,中尺度,-         ,,,,
361,361,K8692,溪王村,TR,255.0.0.0,2900,12112,121.1936,28.995,3260,3250,16,False,浙江,台州,临海市,汇溪镇,,临海市,临海市汇溪镇溪王村(丘陵),区域站,中尺度,-         ,,,,
362,362,K8693,黄支罗,TR,255.0.0.0,2901,12111,121.1889,29.02222,3070,3060,16,False,浙江,台州,临海市,汇溪镇,,临海市,临海市汇溪镇黄支罗村(丘陵),区域站,中尺度,-         ,,,,
363,363,K8694,大塘村,TR,255.0.0.0,2901,12113,121.2131,29.02194,2880,2870,16,False,浙江,台州,临海市,汇溪镇,,临海市,临海市汇溪镇大塘村(丘陵),区域站,中尺度,-         ,,,,
364,364,K8695,王加山,TR,255.0.0.0,2841,12106,121.0931,28.68889,2610,2600,16,False,浙江,台州,临海市,尤溪镇,,临海市,临海市尤溪镇王加山村(丘陵),区域站,中尺度,-         ,,,,
365,365,K8696,竹家山,TR,255.0.0.0,2843,12103,121.0581,28.71806,2240,2230,16,False,浙江,台州,临海市,尤溪镇,,临海市,临海市尤溪镇竹家山村(丘陵),区域站,中尺度,-         ,,,,
366,366,K8697,长加山,TR,255.0.0.0,2845,12103,121.0439,28.74667,2700,2690,16,False,浙江,台州,临海市,尤溪镇,,临海市,临海市尤溪镇长加山村(丘陵),区域站,中尺度,-         ,,,,
367,367,K8701,白鹤,TRF,255.0.0.0,2916,12059,120.9864,29.26778,3000,3000,8,False,浙江,台州,天台县,白鹤镇,,天台县,天台县白鹤桐坑溪电站(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"高速山区,SF",
368,368,K8702,街头,PTURF,255.0.0.0,2908,12048,120.7947,29.12583,1140,1130,12,False,浙江,台州,天台县,街头镇,,天台县,天台县街头镇后洋铁皮石斛种植基地(丘陵),区域站,中尺度,-         ,1.0,SHARED_VER,"山区、铁皮石斛,SF",RF
369,369,K8703,华顶,PTURF,255.0.0.0,2916,12105,121.0914,29.25833,9510,9500,8,False,浙江,台州,天台县,石梁镇,,天台县,天台县华顶林场(山地),区域站,中尺度,-         ,1.0,SHARED_VER,"高山,SF",RF
370,370,K8704,亭头,PTURF,255.0.0.0,2905,12106,121.1014,29.09056,560,550,16,False,浙江,台州,天台县,三合镇,,天台县,天台县三合镇亭头村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"高速,SF",RF
371,371,K8705,龙溪,PTURF,255.0.0.0,2903,12048,120.7939,29.05167,1240,1230,4,False,浙江,台州,天台县,龙溪乡,,天台县,天台县龙溪乡黄水村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,SF,RF
372,372,K8706,南屏,PTURF,255.0.0.0,2904,12100,121.0,29.07055,2280,2270,4,False,浙江,台州,天台县,南屏乡,,天台县,天台县南屏乡山头郑村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"山区,SF",RF
373,373,K8707,田芯,TR,255.0.0.0,2904,12042,120.7022,29.05917,1840,1830,16,False,浙江,台州,天台县,街头镇,,天台县,天台县里石门田芯(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"山区,SF",
374,374,K8708,下王,PTURF,255.0.0.0,2909,12052,120.8625,29.14472,770,760,16,False,浙江,台州,天台县,平桥镇,,天台县,天台县平桥镇下王村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,SF,RF
375,375,K8709,紫凝山,PTURF,255.0.0.0,2906,12051,120.8569,29.09945,4250,4240,16,False,浙江,台州,天台县,平桥镇,,天台县,天台县平桥镇岩坑村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"高山,SF",RF
376,376,K8710,下屋村0,TR,255.0.0.0,2913,12048,120.8017,29.19722,3880,3870,32,False,浙江,台州,天台县,三州乡,,天台县,天台县三州乡下屋村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,山区,
377,377,K8711,泳溪,PTURF,255.0.0.0,2910,12113,121.2222,29.17194,1680,1670,8,False,浙江,台州,天台县,泳溪乡,,天台县,天台县泳溪中学-泳溪村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"山区,SF",R
378,378,K8712,坦头,TR,255.0.0.0,2907,12107,121.1156,29.11111,680,670,16,False,浙江,台州,天台县,坦头镇,,天台县,天台县坦头中心小学-坦头街185号(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"高速,SF",R
379,379,K8713,龙皇堂,PTURF,255.0.0.0,2915,12103,121.0519,29.24306,7590,7580,16,False,浙江,台州,天台县,石梁镇,,天台县,天台县石梁镇石梁中学(山地),区域站,中尺度,-         ,0.0,SHARED_VER,"高山、高山蔬菜、云雾茶,SF",RF
380,380,K8714,洪畴,PTURF,255.0.0.0,2904,12112,121.1947,29.06778,1110,1100,16,False,浙江,台州,天台县,洪畴镇,,天台县,天台县洪畴镇中心幼儿园-湖堂村(平原),区域站,中尺度,-         ,0.0,SHARED_VER,"高速,SF",RF
381,381,K8715,雷峰,PTURF,255.0.0.0,2905,12054,120.8956,29.08805,1010,1000,16,False,浙江,台州,天台县,雷锋乡,,天台县,天台县雷峰乡崔家村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"山区,SF",RF
382,382,K8716,滩岭,PTURF,255.0.0.0,2904,12103,121.0575,29.06944,530,520,12,False,浙江,台州,天台县,福溪街道,,天台县,天台县福溪街道滩岭小学(平原),区域站,中尺度,-         ,0.0,SHARED_VER,SF,
383,383,K8717,飞鹤,PTURF,255.0.0.0,2909,12102,121.0372,29.135,760,750,16,False,浙江,台州,天台县,赤城街道,,天台县,天台县赤城街道外国语小学(平原),区域站,中尺度,-         ,0.0,SHARED_VER,"高速,SF",
384,384,K8718,左溪V,V,255.0.0.0,2917,12055,120.9108,29.28833,2350,2340,16,False,浙江,台州,天台县,白鹤镇,,天台县,天台县白鹤镇苍蒲坑村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"山区高速,GS",
385,385,K8719,西方洋,TURFV,255.0.0.0,2907,12106,121.1022,29.12,630,620,8,False,浙江,台州,天台县,坦头镇,,天台县,天台县坦头镇西方洋铁皮石斛种植基地(平原),区域站,中尺度,-         ,,,"铁皮石斛,SF",RF
386,386,K8720,屯桥,PTURF,255.0.0.0,2912,12054,120.8997,29.20111,1130,1120,12,False,浙江,台州,天台县,平桥镇,,天台县,天台县平桥镇屯桥村金岭(丘陵),区域站,中尺度,-         ,,,SF,RF
387,387,K8721,桐柏,PTURF,255.0.0.0,2912,12101,121.0164,29.20694,4520,4510,12,False,浙江,台州,天台县,赤城街道,,天台县,天台县赤城街道东岙村(丘陵),区域站,中尺度,-         ,,,SF,
388,388,K8722,大雷山,PTURF,255.0.0.0,2900,12053,120.8761,29.02028,5230,5220,12,False,浙江,台州,天台县,雷峰乡,,天台县,天台县雷峰乡潘岙洋村(山地),区域站,中尺度,-         ,,,SF,
389,389,K8723,柱峰,PTURF,255.0.0.0,2901,12046,120.77,29.02306,4460,4450,16,False,浙江,台州,天台县,龙溪乡,,天台县,天台县龙溪乡柱峰(山地),区域站,中尺度,-         ,,,SF,
390,390,K8724,职业中专,PTURF,255.0.0.0,2908,12100,121.0067,29.13806,640,630,16,False,浙江,台州,天台县,福溪街道,,天台县,天台县福溪街道职业中专校内(平原),区域站,中尺度,-         ,0.0,,SF,
391,391,K8725,三合,PTURF,255.0.0.0,2905,12111,121.1758,29.08805,830,820,16,False,浙江,台州,天台县,三合镇,,天台县,天台县三合镇下河机站(平原),区域站,中尺度,-         ,0.0,SHARED_VER,"平原,SF",
392,392,K8726,里石门,PTURF,255.0.0.0,2904,12044,120.7303,29.07278,2490,2480,16,False,浙江,台州,天台县,街头镇,,天台县,天台县街头镇后求渔林场(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"山区,SF",
393,393,K8727,苍山顶,PTURF,255.0.0.0,2909,12109,121.1528,29.15139,9190,9180,16,False,浙江,台州,天台县,坦头镇,,天台县,天台县坦头镇苍山顶林场(山地),区域站,中尺度,-         ,0.0,SHARED_VER,"山区,SF",
394,394,K8728,慈圣,PTURF,255.0.0.0,2919,12104,121.0619,29.31056,2420,2410,12,False,浙江,台州,天台县,石梁镇,,天台县,天台县石梁镇慈圣村(丘陵),区域站,中尺度,-         ,,,"山区,SF",
395,395,K8729,黄龙水库,PTURF,255.0.0.0,2913,12108,121.14,29.22417,5290,5280,16,False,浙江,台州,天台县,石梁镇,,天台县,天台县石梁镇华峰办事处八辽村(山地),区域站,中尺度,-         ,,,"山区,SF",
396,396,K8730,天柱林场,PTURF,255.0.0.0,2857,12049,120.8189,28.97583,9250,9240,16,False,浙江,台州,天台县,龙溪乡,,天台县,天台县龙溪乡天柱林场(山地),区域站,中尺度,-         ,,,"山区,SF",
397,397,K8740,溪地,PTURF,255.0.0.0,2904,12050,120.8411,29.07139,1340,1330,16,False,浙江,台州,天台县,街头镇,,天台县,天台县街头镇遮一村溪地(丘陵),区域站,中尺度,-         ,,,SF,RF
398,398,K8741,岭下洋,PTURF,255.0.0.0,2912,12058,120.9628,29.20361,910,900,16,False,浙江,台州,天台县,白鹤镇,,天台县,天台县白鹤镇岭下洋村(丘陵),区域站,中尺度,-         ,,,"高速,SF,GS",
399,399,K8742,龙溪0,TR,255.0.0.0,2903,12048,120.8,29.09,1280,1280,63,False,浙江,台州,天台县,,,天台县,天台县泳溪中学(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,山区,
400,400,K8743,泳溪0,TR,255.0.0.0,2909,12113,121.21667,29.15,1680,1670,63,False,浙江,台州,天台县,,,天台县,天台县泳溪中学(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,山区,
401,401,K8745,紫凝山0,TR,255.0.0.0,2906,12052,120.86667,29.12,4250,4240,63,False,浙江,台州,天台县,平桥镇,,天台县,天台县平桥镇岩坑村(丘陵),区域站,中尺度,-         ,,,,
402,402,K8746,三州,PTURF,255.0.0.0,2914,12051,120.8475,29.22639,5300,5290,8,False,浙江,台州,天台县,三州乡,,天台县,天台县三州乡岭头朱村(山地),区域站,中尺度,-         ,,,"高山,SF",
403,403,K8747,下陈胡,PTURF,255.0.0.0,2907,12107,121.1244,29.115,820,810,16,False,浙江,台州,天台县,坦头镇,,天台县,天台县坦头镇下陈胡(平原),区域站,中尺度,-         ,0.0,,SF,
404,404,K8748,后岸,PTURF,255.0.0.0,2905,12049,120.8139,29.07861,1010,1000,16,False,浙江,台州,天台县,街头镇,,天台县,天台县街头镇后岸村(丘陵),区域站,中尺度,-         ,,,SF,RF
405,405,K8749,飞鹤山,PTURF,255.0.0.0,2909,12103,121.0433,29.15195,930,920,16,False,浙江,台州,天台县,赤城街道,,天台县,天台县赤城街道国清路飞鹤山公园(丘陵),区域站,中尺度,-         ,,,SF,
406,406,K8750,茶坑,PTURF,255.0.0.0,2905,12043,120.7117,29.08222,2570,2560,16,False,浙江,台州,天台县,街头镇,,天台县,天台县街头镇丰源村茶坑自然村(丘陵),区域站,中尺度,-         ,,,SF,
407,407,K8759,新城,PTURF,255.0.0.0,2909,12059,120.98,29.13389,610,600,16,False,浙江,台州,天台县,始丰街道,,天台县,天台县始丰街道新城(平原),区域站,中尺度,-         ,,,SF,
408,408,K8760,始丰小学,PTURF,255.0.0.0,2909,12059,120.99,29.14778,620,610,16,False,浙江,台州,天台县,始丰街道,,天台县,天台县始丰小学(平原),区域站,中尺度,-         ,,,SF,F
409,409,K8761,万年寺,PTURF,255.0.0.0,2916,12101,121.0083,29.27333,6010,6000,16,False,浙江,台州,天台县,白鹤镇,,天台县,天台县白鹤镇万年村万年水库西边(山地),区域站,中尺度,-         ,,,SF,RF
410,410,K8762,下洋村,PTURF,255.0.0.0,2919,12109,121.1458,29.30833,3410,3400,16,False,浙江,台州,天台县,石梁镇,,天台县,天台县石梁镇下洋村(山地),区域站,中尺度,-         ,0.0,SHARED_VER,"高山,SF",
411,411,K8763,寒风缺,PTURF,255.0.0.0,2914,12103,121.05,29.22806,7910,7900,16,False,浙江,台州,天台县,石梁镇,,天台县,天台县石梁镇龙皇堂村寒风缺(山地),区域站,中尺度,-         ,0.0,,"高山,SF",
412,412,K8764,曹一村,TR,255.0.0.0,2908,12053,120.885,29.13556,420,410,16,False,浙江,台州,天台县,平桥镇,,天台县,天台县平桥镇曹一村(平原),区域站,中尺度,-         ,,,SF,
413,413,K8765,北山村,TR,255.0.0.0,2909,12111,121.1786,29.15611,4440,4430,16,False,浙江,台州,天台县,泳溪乡,,天台县,天台县泳溪乡北山村(丘陵),区域站,中尺度,-         ,,,SF,
414,414,K8766,东安隐,TR,255.0.0.0,2906,12115,121.2333,29.09972,4100,4090,16,False,浙江,台州,天台县,洪畴镇,,天台县,天台县洪畴镇东安隐村(丘陵),区域站,中尺度,-         ,,,SF,
415,415,K8767,大横金,TR,255.0.0.0,2906,12110,121.165,29.10306,810,800,16,False,浙江,台州,天台县,三合镇,,天台县,天台县三合镇大横金村(平原),区域站,中尺度,-         ,,,SF,
416,416,K8768,九遮山,PTURF,255.0.0.0,2902,12050,120.8392,29.025,2110,2100,16,False,浙江,台州,天台县,街头镇,,天台县,天台县街头镇九遮山(丘陵),区域站,中尺度,-         ,,,SF,
417,417,K8769,龙潭村,TR,255.0.0.0,2906,12057,120.9492,29.10667,1100,1090,16,False,浙江,台州,天台县,始丰街道,,天台县,天台县始丰街道龙潭村(丘陵),区域站,中尺度,-         ,,,SF,
418,418,K8770,左溪,TRF,255.0.0.0,2917,12055,120.915,29.28889,2350,2340,16,False,浙江,台州,天台县,白鹤镇,,天台县,天台县白鹤镇苍蒲坑村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"山区高速,SF,GS",RF
419,419,K8771,溪地A,TRF,255.0.0.0,2904,12050,120.8411,29.05139,1340,1330,32,False,浙江,台州,天台县,街头镇,,天台县,天台县街头镇遮一村溪地(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"山区,SF",
420,420,K8772,大同寺,TRF,255.0.0.0,2918,12109,121.1458,29.29333,3410,3400,16,False,浙江,台州,天台县,石梁镇,,天台县,天台县石梁镇下洋村大同寺(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,"高山,SF",RF
421,421,K8773,欢岙,PTURF,255.0.0.0,2911,12107,121.1128,29.18444,2910,2900,16,False,浙江,台州,天台县,坦头镇,,天台县,天台县坦头镇欢岙片欢中村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,SF,
422,422,K8774,下屋村,TRF,255.0.0.0,2913,12048,120.8017,29.21722,3880,3870,16,False,浙江,台州,天台县,三州乡,,天台县,天县县三州乡下屋村(山地),区域站,中尺度,-         ,0.0,SHARED_VER,"高山,SF",RF
423,423,K8780,灵溪村,TRF,255.0.0.0,2904,12109,121.1475,29.06417,1340,1330,16,False,浙江,台州,天台县,三合镇,,天台县,天台县三合镇灵溪村灵风(丘陵),区域站,中尺度,-         ,,,SF,
424,424,K8781,坪东村,TR,255.0.0.0,2905,12114,121.2158,29.08167,1650,1640,16,False,浙江,台州,天台县,洪畴镇,,天台县,天台县洪畴镇坪东村(丘陵),区域站,中尺度,-         ,,,SF,
425,425,K8782,白鹤小学,PTURF,255.0.0.0,2914,12057,120.9428,29.23528,1250,1240,16,False,浙江,台州,天台县,白鹤镇,,天台县,天台县白鹤镇白鹤小学(丘陵),区域站,中尺度,-         ,,,SF,
426,426,K8783,现代农业园,TRF,255.0.0.0,2909,12051,120.8561,29.15333,810,800,16,False,浙江,台州,天台县,平桥镇,,天台县,天台县平桥镇泉井村现代农业园(丘陵),区域站,中尺度,-         ,,,SF,
427,427,K8784,西山头,TRF,255.0.0.0,2903,12054,120.8917,29.05528,1980,1970,16,False,浙江,台州,天台县,雷峰乡,,天台县,天台县雷峰乡西山头村(丘陵),区域站,中尺度,-         ,,,SF,
428,428,K8785,翠西村,TR,255.0.0.0,2904,12056,120.9281,29.07028,3910,3900,16,False,浙江,台州,天台县,南屏乡,,天台县,天台县南屏乡翠西村(丘陵),区域站,中尺度,-         ,,,SF,
429,429,K8786,下辽坑,TR,255.0.0.0,2900,12048,120.7953,29.00028,4110,4100,16,False,浙江,台州,天台县,龙溪乡,,天台县,天台县龙溪乡下辽坑村(丘陵),区域站,中尺度,-         ,,,SF,
430,430,K8787,岭里村,TR,255.0.0.0,2900,12049,120.8183,29.0025,4200,4190,16,False,浙江,台州,天台县,龙溪乡,,天台县,天台县龙溪乡岭里村(丘陵),区域站,中尺度,-         ,,,SF,
431,431,K8788,兰田,TRF,255.0.0.0,2908,12113,121.2089,29.13417,2770,2760,16,False,浙江,台州,天台县,泳溪乡,,天台县,天台县泳溪乡北山村兰田(丘陵),区域站,中尺度,-         ,,,,
432,432,K8789,周家楼,TRF,255.0.0.0,2909,12044,120.7336,29.155,3140,3130,16,False,浙江,台州,天台县,平桥镇,,天台县,天台县平桥镇周家楼村(丘陵),区域站,中尺度,-         ,,,SF,
433,433,K8790,济溪,TR,255.0.0.0,2903,12051,120.8553,29.05389,1990,1980,16,False,浙江,台州,天台县,街头镇,,天台县,天台县街头镇济溪1号大桥(丘陵),区域站,中尺度,-         ,,,"SF,GS",
434,434,K8801,亭旁,PTURF,255.0.0.0,2903,12120,121.3403,29.04361,1090,1080,16,False,浙江,台州,三门县,亭旁镇,,三门县,三门县亭旁镇杨家村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,铁路,RF
435,435,K8802,三角塘,PTURFV,255.0.0.0,2856,12143,121.7144,28.93806,260,250,16,False,浙江,台州,三门县,浦坝港镇,,三门县,三门县浦坝港镇沿江村山娘湾(岛屿),区域站,中尺度,-         ,0.0,SHARED_VER,沿海、黄秋葵、西兰花航线,RFH
436,436,K8803,蛇蟠,PTURF,255.0.0.0,2910,12134,121.5706,29.16195,60,50,8,False,浙江,台州,三门县,蛇蟠乡,,三门县,三门县蛇蟠乡小蛇村(岛屿),区域站,中尺度,-         ,1.0,SHARED_VER,"海岛,水产养殖航线,高速",RFH
437,437,K8804,牛山,PTURFV,255.0.0.0,2901,12142,121.7067,29.01361,610,600,64,False,浙江,台州,三门县,,,三门县,三门县浦坝港镇浬浦牛山岛上(岛屿),区域站,中尺度,-         ,1.0,SHARED_VER,沿海,
438,438,K8805,横渡,PTURF,255.0.0.0,2901,12131,121.5094,29.01167,530,520,16,False,浙江,台州,三门县,横渡镇,,三门县,三门县横渡镇政府-大横渡村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,,RF
439,439,K8806,百两岗,PTURF,255.0.0.0,2859,12124,121.3986,28.98389,4670,4660,12,False,浙江,台州,三门县,亭旁镇,,三门县,三门县亭旁镇百两岗村(山地),区域站,中尺度,-         ,0.0,SHARED_VER,高山,RFH
440,440,K8807,高枧,PTURFV,255.0.0.0,2903,12113,121.2208,29.05,810,800,8,False,浙江,台州,三门县,珠岙镇,,三门县,三门县珠岙镇东谢村(丘陵),区域站,中尺度,-         ,1.0,SHARED_VER,"高速,GS",RF
441,441,K8808,山场村,PTURF,255.0.0.0,2852,12131,121.5128,28.8675,350,340,16,False,浙江,台州,三门县,浦坝港镇,,三门县,三门县浦坝港镇山场村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,航线,RF
442,442,K8809,花桥,PTURF,255.0.0.0,2855,12128,121.4714,28.92083,220,210,8,False,浙江,台州,三门县,花桥镇,,三门县,三门县花桥镇花桥小学(平原),区域站,中尺度,-         ,1.0,SHARED_VER,,RF
443,443,K8810,健跳,PTURFV,255.0.0.0,2901,12137,121.6083,29.01389,140,130,16,False,浙江,台州,三门县,健跳镇,,三门县,三门县健跳镇港南小学(平原),区域站,中尺度,-         ,0.0,SHARED_VER,沿海、黄秋葵、西兰花,RF
444,444,K8811,浬浦,PTURF,255.0.0.0,2858,12135,121.5808,28.97111,800,790,16,False,浙江,台州,三门县,浦坝港镇,,三门县,三门县浦坝港镇浬浦(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,",高速",
445,445,K8812,叶家村,PTURF,255.0.0.0,2904,12129,121.4881,29.0675,520,510,16,False,浙江,台州,三门县,海润街道,,三门县,三门县海润街道叶家村(丘陵),区域站,中尺度,-         ,1.0,SHARED_VER,山区,RF
446,446,K8813,鹤井村,PTURFV,255.0.0.0,2853,12138,121.6383,28.87583,540,530,16,False,浙江,台州,三门县,浦坝港镇,,三门县,三门县浦坝港镇鹤井村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,沿海、黄秋葵、西兰花,RFH
447,447,K8814,珠岙,PTURF,255.0.0.0,2904,12117,121.2789,29.07444,1210,1200,16,False,浙江,台州,三门县,珠岙镇,,三门县,三门县珠岙镇祥里村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,山区,RF
448,448,K8815,沙柳,PTURF,255.0.0.0,2909,12127,121.4575,29.15222,370,360,16,False,浙江,台州,三门县,沙柳街道 ,,三门县,三门县沙柳街道卢家塘村(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,沿海,RF
449,449,K8816,农业园,PTURFD,255.0.0.0,2906,12136,121.6006,29.10389,100,90,12,False,浙江,台州,三门县,健跳镇,,三门县,三门县健跳镇现代化农业园区(平原),区域站,中尺度,-         ,0.0,SHARED_VER,沿海,RF
450,450,K8817,悬诸,PTURF,255.0.0.0,2905,12124,121.405,29.07528,880,870,16,False,浙江,台州,三门县,海游街道,,三门县,三门县海游街道悬渚村里毛洋水库(丘陵),区域站,中尺度,-         ,0.0,SHARED_VER,铁路,RF
