,StationName,county,Town,lat,lon,IIiii,tTime,dFy,fFy,T,Tx,Tn,VV,RR
5870,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-09 11:00:00,320,30,58,59,55,8207,0
5871,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-10 23:00:00,332,88,67,77,67,2107,0
5872,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-11 00:00:00,323,86,59,67,59,3894,8
5873,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-11 01:00:00,321,115,55,59,55,8319,2
5874,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-12 22:00:00,301,22,25,34,25,7097,0
5875,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-12 23:00:00,310,16,26,26,23,6434,0
5876,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-13 00:00:00,348,17,23,26,23,5835,0
5877,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-14 23:00:00,126,22,58,61,57,8029,0
5878,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 00:00:00,297,22,54,58,54,7874,0
5879,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 01:00:00,295,25,51,54,51,7456,0
5880,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-17 01:00:00,334,29,63,69,63,1020,10
5881,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-17 02:00:00,312,33,59,63,59,1304,10
5882,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-17 03:00:00,322,34,55,59,55,1238,8
5883,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-19 02:00:00,351,19,44,50,44,2991,0
5884,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-19 03:00:00,343,16,41,45,41,1221,0
5885,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-19 04:00:00,342,14,37,41,36,1441,0
5886,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-21 01:00:00,138,63,63,63,61,9552,0
5887,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-21 02:00:00,131,60,62,63,62,11403,0
5888,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-21 03:00:00,120,60,61,62,61,14103,0
5889,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-11 14:00:00,340,141,83,84,80,7818,0
5890,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-11 14:00:00,342,130,81,81,78,11381,0
5891,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-11 15:00:00,339,146,83,85,83,8388,0
5892,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-11 15:00:00,347,154,79,81,78,14821,0
5893,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-13 14:00:00,345,168,70,72,69,2683,0
5894,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-13 14:00:00,359,167,70,76,69,3707,0
5895,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-13 15:00:00,355,168,70,71,67,2688,0
5896,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-13 15:00:00,352,164,66,70,66,4635,0
5897,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-13 16:00:00,357,150,66,69,64,2449,0
5898,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-13 16:00:00,359,156,65,68,64,4138,0
5899,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-15 15:00:00,113,67,112,126,112,4985,0
5900,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-15 15:00:00,32,100,98,98,97,9986,0
5901,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-15 16:00:00,118,64,105,113,105,5058,0
5902,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-15 16:00:00,30,112,97,98,97,10493,0
5903,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-15 17:00:00,109,65,96,105,96,3344,0
5904,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-15 17:00:00,32,108,97,98,96,8810,0
5905,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-17 16:00:00,333,72,87,87,84,5596,1
5906,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-17 16:00:00,349,91,84,85,83,4032,4
5907,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-17 17:00:00,345,87,84,88,84,5254,1
5908,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-17 17:00:00,357,88,85,86,84,5350,2
5909,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-17 18:00:00,343,61,86,87,84,5251,0
5910,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-17 18:00:00,3,92,87,87,83,14307,1
5911,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-19 17:00:00,113,47,102,116,102,16396,0
5912,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-19 17:00:00,41,54,106,114,106,30000,0
5913,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-19 18:00:00,118,47,96,102,95,14849,0
5914,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-19 18:00:00,52,49,104,106,104,30000,0
5915,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-19 19:00:00,113,38,92,96,92,17175,0
5916,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-19 19:00:00,39,53,103,104,103,30000,0
5917,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-22 16:00:00,335,108,98,98,95,5211,15
5918,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-22 16:00:00,343,109,96,96,93,6922,11
5919,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-22 17:00:00,337,115,95,98,95,10032,20
5920,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-22 17:00:00,330,94,96,96,96,2446,17
5921,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-22 18:00:00,337,125,97,97,95,6768,5
5922,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-22 18:00:00,351,92,96,96,95,5870,9
5923,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-22 19:00:00,326,94,99,100,97,4661,11
5924,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-22 19:00:00,326,85,98,98,96,9178,13
5925,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-22 20:00:00,335,88,100,100,99,9085,9
5926,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-22 20:00:00,334,74,99,100,98,295,8
5927,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-22 21:00:00,327,79,101,101,100,8700,8
5928,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-22 21:00:00,345,84,99,99,98,6091,6
5929,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-22 22:00:00,322,79,104,104,101,7109,7
5930,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-22 22:00:00,350,79,99,99,98,8167,13
5931,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-22 23:00:00,328,77,109,109,104,7887,10
5932,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-22 23:00:00,349,69,101,101,99,19277,3
5933,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 00:00:00,326,47,106,110,106,9571,4
5934,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 00:00:00,357,69,102,102,101,11346,15
5935,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 01:00:00,332,51,110,111,106,7351,8
5936,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 01:00:00,353,54,104,104,102,7382,5
5937,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 02:00:00,327,54,109,110,107,10080,12
5938,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 02:00:00,322,32,105,105,104,15331,16
5939,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 03:00:00,326,54,109,111,109,11826,8
5940,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 03:00:00,21,54,106,106,105,7354,19
5941,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 04:00:00,331,46,104,110,104,1339,0
5942,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 04:00:00,356,72,103,106,103,1250,13
5943,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-23 05:00:00,2,44,103,105,102,2571,0
5944,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-23 05:00:00,353,89,103,104,102,9079,0
5945,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 03:00:00,340,58,63,64,63,3713,0
5946,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 03:00:00,22,89,76,76,75,9973,0
5947,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 04:00:00,346,72,63,63,62,3529,0
5948,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 04:00:00,4,95,74,76,74,7173,0
5949,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 05:00:00,340,75,62,63,62,3567,0
5950,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 05:00:00,14,91,72,74,72,7269,0
5951,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 06:00:00,351,90,61,62,61,3620,0
5952,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 06:00:00,1,110,73,74,72,6104,0
5953,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-21 04:00:00,152,49,60,61,60,16182,0
5954,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 04:00:00,282,58,33,36,33,5800,8
5955,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 05:00:00,295,56,31,33,31,9363,8
5956,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 06:00:00,302,60,27,31,27,13194,5
5957,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 07:00:00,287,39,29,29,27,16808,2
5958,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 08:00:00,299,59,31,31,29,19071,2
5959,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 09:00:00,328,71,31,31,30,19847,0
5960,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 10:00:00,277,47,34,34,31,20000,0
5961,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 11:00:00,263,43,40,40,34,20000,0
5962,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 12:00:00,319,71,37,41,37,15972,0
5963,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 13:00:00,322,61,35,37,35,9608,0
5964,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 14:00:00,333,58,33,35,33,6639,2
5965,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 15:00:00,287,61,33,34,33,11379,3
5966,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 16:00:00,316,72,31,33,31,10629,4
5967,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 17:00:00,287,51,29,31,29,14729,1
5968,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-29 18:00:00,289,52,27,29,27,10687,2
5969,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 07:00:00,325,67,34,34,32,20000,0
5970,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 08:00:00,318,59,48,48,34,20000,0
5971,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 09:00:00,323,72,63,64,48,20000,0
5972,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 10:00:00,345,97,70,74,62,19995,0
5973,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 11:00:00,325,83,66,78,63,20000,0
5974,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 12:00:00,321,71,64,69,64,20000,0
5975,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 13:00:00,328,66,57,64,56,19297,0
5976,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 14:00:00,328,67,52,57,52,19704,0
5977,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 15:00:00,306,49,49,52,49,11457,0
5978,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 16:00:00,296,34,49,49,48,6391,0
5979,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 17:00:00,25,44,47,49,47,8935,0
5980,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 18:00:00,309,23,47,48,47,7781,0
5981,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 19:00:00,239,21,47,48,47,9337,0
5982,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 20:00:00,249,18,48,48,47,11329,0
5983,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-08 21:00:00,252,27,49,49,48,13309,0
5984,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-11 02:00:00,321,106,55,55,54,6882,0
5985,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-11 03:00:00,319,131,58,58,55,3944,0
5986,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-11 04:00:00,329,137,60,60,58,3566,0
5987,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-13 01:00:00,287,19,15,23,15,5901,0
5988,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-13 02:00:00,337,22,12,15,12,4876,0
5989,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-13 03:00:00,324,18,15,16,12,4903,0
5990,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 02:00:00,282,20,50,51,50,7662,0
5991,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 03:00:00,265,18,46,50,46,7463,0
5992,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 04:00:00,288,23,45,46,45,8090,0
5993,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 05:00:00,310,18,43,45,43,7678,0
5994,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-17 04:00:00,341,26,54,55,53,706,12
5995,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-17 05:00:00,5,26,52,54,52,943,5
5996,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-17 06:00:00,54,9,53,53,52,1215,3
5997,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-19 05:00:00,281,24,35,37,35,265,0
5998,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-19 06:00:00,245,17,36,36,35,119,0
5999,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-19 07:00:00,253,17,34,36,34,144,0
6000,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-21 08:00:00,29,28,60,60,57,9534,0
6001,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-21 09:00:00,91,47,67,67,60,10362,0
6002,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-21 10:00:00,127,30,76,76,68,16216,0
6003,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 10:00:00,323,90,26,29,24,8661,0
6004,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 11:00:00,322,96,26,27,24,5748,0
6005,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 12:00:00,328,94,29,29,26,5249,0
6006,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 13:00:00,341,88,33,38,29,7279,0
6007,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 14:00:00,340,82,38,39,33,9257,0
6008,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 15:00:00,344,86,46,46,38,11450,0
6009,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 16:00:00,356,89,38,46,38,10722,0
6010,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 17:00:00,333,69,35,38,35,9492,0
6011,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 18:00:00,323,61,33,35,33,9416,0
6012,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 19:00:00,303,54,33,33,33,8693,0
6013,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 20:00:00,328,59,32,33,32,7841,0
6014,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 21:00:00,321,50,31,32,31,8180,0
6015,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-30 22:00:00,341,49,30,31,30,9918,0
6016,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 07:00:00,336,90,63,63,61,3548,0
6017,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 07:00:00,357,123,70,74,70,5092,0
6018,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 08:00:00,340,96,64,65,62,4474,0
6019,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 08:00:00,14,134,74,74,70,5842,0
6020,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 09:00:00,337,104,68,68,64,4410,0
6021,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 09:00:00,357,133,78,78,74,6624,0
6022,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 10:00:00,339,113,70,70,68,4622,0
6023,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 10:00:00,0,147,77,79,76,9063,0
6024,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 11:00:00,340,107,64,71,63,3423,0
6025,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 11:00:00,353,152,74,77,72,6873,0
6026,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 12:00:00,343,128,51,63,51,2499,8
6027,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 12:00:00,359,172,64,75,64,5683,1
6028,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 13:00:00,339,119,49,52,49,2179,6
6029,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 13:00:00,357,158,55,66,55,3959,1
6030,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 14:00:00,337,111,49,50,47,1804,5
6031,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 14:00:00,346,143,49,55,49,2214,3
6032,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 15:00:00,340,107,50,50,48,1444,4
6033,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 15:00:00,1,138,48,50,47,2615,5
6034,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-01 16:00:00,7,109,50,53,49,1662,8
6035,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-01 16:00:00,1,155,50,51,48,1935,4
6036,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-08 21:00:00,13,145,77,78,75,30000,0
6037,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-08 22:00:00,338,95,66,66,65,20000,0
6038,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-08 22:00:00,359,145,76,78,76,30000,0
6039,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-08 23:00:00,343,91,67,67,66,20000,0
6040,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-08 23:00:00,12,141,76,77,76,30000,0
6041,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-09 00:00:00,348,86,66,67,65,20000,0
6042,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-09 00:00:00,3,151,75,77,74,29092,0
6043,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-09 01:00:00,2,81,64,66,64,20000,0
6044,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-09 01:00:00,7,129,71,75,71,30000,0
6045,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-09 02:00:00,346,87,64,64,63,19664,0
6046,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-09 02:00:00,354,122,69,72,69,30000,0
6047,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-09 03:00:00,353,94,62,64,61,16181,0
6048,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-09 03:00:00,358,128,69,70,69,30000,0
6049,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-09 04:00:00,340,96,59,62,59,15516,0
6050,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-09 04:00:00,347,108,66,69,66,18196,0
6051,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-09 05:00:00,333,96,59,59,57,16953,0
6052,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-09 05:00:00,4,106,64,65,62,30000,0
6053,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-09 06:00:00,328,86,58,59,57,17889,0
6054,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-09 06:00:00,349,118,65,67,64,30000,0
6055,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-09 07:00:00,339,88,60,61,58,19959,0
6056,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-09 07:00:00,346,94,66,66,64,26372,0
6057,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-09 08:00:00,348,76,64,64,60,17704,0
6058,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-09 08:00:00,353,103,67,67,64,30000,0
6059,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-09 09:00:00,344,82,63,64,62,18008,0
6060,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-09 09:00:00,1,98,70,71,67,30000,0
6061,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-09 10:00:00,342,74,69,74,63,19705,0
6062,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-09 10:00:00,1,99,75,75,71,28494,0
6063,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-11 16:00:00,0,138,77,84,77,9970,0
6064,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-11 16:00:00,349,162,77,79,77,16429,0
6065,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-11 17:00:00,355,163,69,77,69,10351,0
6066,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-11 17:00:00,351,166,73,77,73,17899,0
6067,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-11 18:00:00,348,154,64,69,63,11628,0
6068,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-11 18:00:00,2,156,68,73,68,21205,0
6069,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-13 17:00:00,9,136,57,66,57,2542,0
6070,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-13 17:00:00,5,164,58,66,58,4888,0
6071,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-13 18:00:00,343,127,52,57,52,2570,0
6072,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-13 18:00:00,0,160,57,60,56,4399,0
6073,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-13 19:00:00,8,125,49,53,49,2789,0
6074,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-13 19:00:00,350,156,53,57,53,5708,0
6075,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-15 18:00:00,103,59,88,96,88,3624,0
6076,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-15 18:00:00,29,112,95,97,94,8586,0
6077,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-15 19:00:00,57,47,82,89,81,3719,0
6078,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-01-15 19:00:00,35,111,96,97,94,8871,0
6079,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-01-17 19:00:00,333,63,87,88,86,5654,0
6080,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 22:00:00,328,68,30,35,30,3586,0
6081,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 23:00:00,321,57,33,34,30,3464,0
6082,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 00:00:00,317,50,32,34,32,3183,0
6083,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 01:00:00,286,28,29,32,29,3134,0
6084,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 02:00:00,46,24,24,30,24,2886,0
6085,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 03:00:00,347,25,24,24,22,3555,0
6086,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 04:00:00,342,20,20,24,20,3043,0
6087,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 05:00:00,359,30,10,21,10,2454,0
6088,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 06:00:00,351,30,5,10,5,5030,0
6089,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 07:00:00,322,22,6,8,5,4821,0
6090,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 08:00:00,11,16,16,16,7,3809,0
6091,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 09:00:00,179,15,27,27,16,4715,0
6092,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 10:00:00,127,31,54,54,28,9162,0
6093,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-06 11:00:00,147,44,61,63,55,13922,0
6094,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-11 08:00:00,307,88,55,55,53,3164,0
6095,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-11 09:00:00,313,82,64,64,55,3723,0
6096,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-13 08:00:00,277,29,6,6,-3,4271,0
6097,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-13 09:00:00,336,123,60,61,6,3436,0
6098,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-13 10:00:00,341,131,60,63,58,2891,0
6099,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 09:00:00,211,14,53,53,29,7239,0
6100,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 10:00:00,214,22,83,83,54,8678,0
6101,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-15 11:00:00,41,29,116,116,83,7640,0
6102,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-17 10:00:00,333,16,68,68,60,1747,1
6103,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-17 11:00:00,311,17,71,72,68,3088,0
6104,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-17 12:00:00,243,16,75,75,71,4593,0
6105,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-19 11:00:00,82,25,54,54,46,2573,0
6106,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-19 12:00:00,38,28,97,97,54,8264,0
6107,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-19 13:00:00,109,30,137,137,97,11654,0
6108,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-21 05:00:00,141,34,60,60,59,18612,0
6109,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-01-21 06:00:00,116,19,59,60,59,15939,0
