,StationName,county,Town,lat,lon,IIiii,tTime,dFy,fFy,T,Tx,Tn,VV,RR
1035,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-04 17:00:00,352,74,85,91,85,30000,0
1036,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 17:00:00,297,51,86,95,86,30000,0
1037,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 17:00:00,17,126,73,76,73,30000,0
1038,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 17:00:00,358,76,84,94,84,30000,0
1039,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-04 17:00:00,91,117,72,76,72,20129,0
1040,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-04 17:00:00,51,137,76,77,76,30000,0
1041,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-04 18:00:00,321,62,62,68,62,13334,0
1042,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-04 18:00:00,360,37,73,77,73,19671,0
1043,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-04 18:00:00,332,39,67,74,67,24988,0
1044,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 18:00:00,0,0,-34,-28,-34,-9999,0
1045,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-04 18:00:00,319,43,70,82,70,18221,0
1046,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-04 18:00:00,26,48,82,85,82,26317,0
1047,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-04 18:00:00,344,96,73,77,71,15378,0
1048,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-04 18:00:00,8,118,73,75,73,30000,0
1049,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-04 18:00:00,354,59,81,85,81,30000,0
1050,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 18:00:00,349,42,84,86,84,27886,0
1051,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 18:00:00,11,115,74,74,71,30000,0
1052,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 18:00:00,9,84,77,84,77,30000,0
1053,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-04 18:00:00,71,118,71,72,70,22173,0
1054,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-04 18:00:00,49,107,74,76,72,27115,0
1055,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-04 19:00:00,327,70,60,62,60,13373,0
1056,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-04 19:00:00,342,63,72,73,69,20000,0
1057,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-04 19:00:00,252,21,66,68,66,21261,0
1058,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 19:00:00,0,0,-37,-34,-37,-9999,0
1059,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-04 19:00:00,350,32,70,70,69,17376,0
1060,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-04 19:00:00,356,57,78,82,78,24620,0
1061,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-04 19:00:00,19,113,67,73,67,19333,0
1062,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-04 19:00:00,14,137,70,73,70,30000,0
1063,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-04 19:00:00,11,54,74,81,74,23977,0
1064,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 19:00:00,345,42,77,84,77,24883,0
1065,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 19:00:00,24,128,74,75,74,30000,0
1066,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 19:00:00,7,66,72,77,72,30000,0
1067,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-04 19:00:00,84,100,71,72,71,19231,0
1068,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-04 19:00:00,37,121,75,75,73,26234,0
1069,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-04 20:00:00,330,71,57,60,57,13244,0
1070,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-04 20:00:00,334,56,69,72,69,20000,0
1071,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-04 20:00:00,232,13,62,66,62,17862,0
1072,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 20:00:00,0,0,-37,-37,-37,-9999,0
1073,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-04 20:00:00,331,45,70,71,69,15978,0
1074,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-04 20:00:00,12,51,78,79,78,22170,0
1075,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-04 20:00:00,13,110,65,67,65,13849,0
1076,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-04 20:00:00,10,142,70,70,68,26454,0
1077,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-04 20:00:00,1,46,73,73,71,25376,0
1078,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 20:00:00,330,33,75,78,75,18695,0
1079,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 20:00:00,26,145,71,74,71,30000,0
1080,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 20:00:00,341,54,70,72,70,29824,0
1081,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-04 20:00:00,105,92,70,72,70,23985,0
1082,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-04 20:00:00,51,113,75,75,74,30000,0
1083,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-04 21:00:00,324,53,50,57,50,10839,0
1084,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-04 21:00:00,336,42,63,69,63,20000,0
1085,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-04 21:00:00,75,15,60,62,60,14850,0
1086,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 21:00:00,0,0,-38,-37,-38,-9999,0
1087,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-04 21:00:00,323,52,69,71,69,14242,0
1088,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-04 21:00:00,62,56,75,78,75,24655,0
1089,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-04 21:00:00,19,90,64,64,63,12938,0
1090,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-04 21:00:00,0,139,68,70,68,23936,0
1091,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-04 21:00:00,335,49,72,74,72,26002,0
1092,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 21:00:00,291,38,74,75,74,21451,0
1093,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 21:00:00,23,150,72,73,71,30000,0
1094,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 21:00:00,344,60,68,70,68,30000,0
1095,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-04 21:00:00,73,86,70,70,68,27636,0
1096,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-04 21:00:00,53,107,73,75,73,30000,0
1097,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-04 22:00:00,299,42,45,50,45,10398,0
1098,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-04 22:00:00,33,18,47,63,47,20000,0
1099,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-04 22:00:00,358,16,59,60,59,14554,0
1100,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 22:00:00,0,0,-42,-38,-42,-9999,0
1101,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-04 22:00:00,329,49,62,70,62,15019,0
1102,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-04 22:00:00,59,50,73,75,73,24508,0
1103,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-04 22:00:00,354,74,59,64,58,12276,0
1104,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-04 22:00:00,353,125,65,68,65,30000,0
1105,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-04 22:00:00,345,38,70,72,70,24400,0
1106,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 22:00:00,297,34,72,74,72,18605,0
1107,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 22:00:00,16,142,70,72,70,29783,0
1108,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 22:00:00,341,66,67,68,67,30000,0
1109,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-04 22:00:00,80,84,68,71,68,26057,0
1110,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-04 22:00:00,49,127,70,73,70,30000,0
1111,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-04 23:00:00,307,42,32,46,32,8842,0
1112,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-04 23:00:00,8,24,34,47,32,12820,0
1113,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-04 23:00:00,265,18,45,59,45,15074,0
1114,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-04 23:00:00,0,0,-50,-42,-50,-9999,0
1115,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-04 23:00:00,303,26,47,62,47,13252,0
1116,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-04 23:00:00,38,38,67,73,67,20297,0
1117,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-04 23:00:00,357,60,55,59,52,11979,0
1118,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-04 23:00:00,12,125,63,65,63,30000,0
1119,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-04 23:00:00,321,35,68,70,68,21034,0
1120,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-04 23:00:00,274,28,66,72,66,16398,0
1121,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-04 23:00:00,22,126,66,71,66,30000,0
1122,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-04 23:00:00,351,62,66,67,66,27506,0
1123,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-04 23:00:00,41,101,65,68,65,23530,0
1124,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-04 23:00:00,54,112,68,70,68,-9999,0
1125,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 00:00:00,286,50,25,32,24,6860,0
1126,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-05 00:00:00,360,23,25,35,25,9213,0
1127,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-05 00:00:00,321,39,35,45,35,24002,0
1128,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 00:00:00,0,0,-50,-50,-51,-9999,0
1129,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-05 00:00:00,63,24,29,48,29,7316,0
1130,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-05 00:00:00,45,31,63,68,63,17517,0
1131,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-05 00:00:00,336,64,55,57,54,11733,0
1132,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-05 00:00:00,11,102,61,63,61,29384,0
1133,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-05 00:00:00,327,27,63,68,63,19056,0
1134,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-05 00:00:00,284,30,57,66,57,15067,0
1135,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-05 00:00:00,10,122,65,67,65,30000,0
1136,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-05 00:00:00,345,61,64,66,64,24874,0
1137,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-05 00:00:00,52,98,63,65,63,20607,0
1138,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 00:00:00,15,68,63,68,63,27311,0
1139,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 01:00:00,268,46,17,27,17,2150,0
1140,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-05 01:00:00,13,24,18,25,18,7177,0
1141,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-05 01:00:00,324,41,27,35,27,21913,0
1142,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 01:00:00,0,0,-50,-49,-50,-9999,0
1143,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-05 01:00:00,121,26,20,29,20,5272,0
1144,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-05 01:00:00,325,28,53,63,53,19819,0
1145,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-05 01:00:00,335,66,52,56,52,11644,0
1146,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-05 01:00:00,357,98,58,61,58,27617,0
1147,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-05 01:00:00,297,32,53,63,53,17912,0
1148,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-05 01:00:00,282,30,50,57,47,12130,0
1149,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-05 01:00:00,16,111,62,65,62,30000,0
1150,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-05 01:00:00,337,59,57,64,57,22026,0
1151,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-05 01:00:00,60,88,57,63,57,19177,0
1152,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 01:00:00,15,53,55,63,55,21689,0
1153,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 02:00:00,279,40,13,22,13,3267,0
1154,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-05 02:00:00,7,26,15,18,14,6578,0
1155,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-05 02:00:00,338,49,25,30,25,24030,0
1156,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 02:00:00,0,0,-56,-50,-57,-9999,0
1157,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-05 02:00:00,101,15,13,20,13,3225,0
1158,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-05 02:00:00,352,35,47,53,47,14959,0
1159,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-05 02:00:00,330,56,47,52,47,12612,0
1160,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-05 02:00:00,339,98,56,59,56,22652,0
1161,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-05 02:00:00,310,24,48,54,48,18383,0
1162,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-05 02:00:00,290,33,46,51,45,12161,0
1163,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-05 02:00:00,351,106,59,62,58,30000,0
1164,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-05 02:00:00,346,51,50,57,50,19040,0
1165,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-05 02:00:00,49,96,54,57,53,18523,0
1166,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 02:00:00,15,47,50,55,50,18591,0
1167,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 03:00:00,352,31,8,13,8,2823,0
1168,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-05 03:00:00,16,26,10,15,10,6660,0
1169,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-05 03:00:00,298,14,18,25,17,20529,0
1170,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 03:00:00,0,0,-54,-53,-56,-9999,0
1171,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-05 03:00:00,213,14,9,14,8,2649,0
1172,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-05 03:00:00,344,42,43,47,43,15257,0
1173,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-05 03:00:00,324,62,44,47,44,12587,0
1174,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-05 03:00:00,351,98,55,57,55,19584,0
1175,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-05 03:00:00,337,32,42,50,41,15690,0
1176,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-05 03:00:00,298,33,36,46,36,11023,0
1177,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-05 03:00:00,360,100,56,59,55,27925,0
1178,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-05 03:00:00,345,68,46,50,46,20590,0
1179,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-05 03:00:00,62,113,52,54,52,14788,0
1180,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 03:00:00,21,49,46,50,46,18622,0
1181,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 04:00:00,334,21,4,9,4,2253,0
1182,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-05 04:00:00,14,19,6,10,6,4983,0
1183,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-05 04:00:00,35,12,14,17,14,14729,0
1184,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 04:00:00,0,0,-57,-53,-57,-9999,0
1185,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-05 04:00:00,165,16,5,10,5,1937,0
1186,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-05 04:00:00,350,42,38,43,38,14110,0
1187,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-05 04:00:00,327,70,43,44,41,11718,0
1188,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-05 04:00:00,347,101,52,56,52,16811,0
1189,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-05 04:00:00,334,33,36,41,35,13740,0
1190,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-05 04:00:00,299,27,37,38,34,11087,0
1191,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-05 04:00:00,360,101,56,57,55,23619,0
1192,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-05 04:00:00,348,62,41,46,41,19140,0
1193,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-05 04:00:00,46,106,46,52,46,11846,0
1194,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 04:00:00,43,63,42,47,42,16293,0
1195,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 05:00:00,3,26,-4,4,-4,1714,0
1196,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-05 05:00:00,9,24,1,6,1,4599,0
1197,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-05 05:00:00,30,8,8,14,8,12112,0
1198,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 05:00:00,75,10,-63,-56,-63,-9999,0
1199,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-05 05:00:00,137,11,2,5,1,2051,0
1200,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-05 05:00:00,341,46,37,38,36,14043,0
1201,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-05 05:00:00,335,65,39,43,39,10714,0
1202,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-05 05:00:00,343,111,51,53,51,15518,0
1203,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-05 05:00:00,308,30,37,38,35,14151,0
1204,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-05 05:00:00,282,31,37,38,35,9505,0
1205,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-05 05:00:00,10,122,55,56,54,19148,0
1206,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-05 05:00:00,346,66,40,41,39,18054,0
1207,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-05 05:00:00,46,114,43,47,43,13400,0
1208,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 05:00:00,44,46,41,43,39,17916,0
1209,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 06:00:00,319,32,-4,-4,-5,2536,0
1210,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-05 06:00:00,11,24,0,3,-1,5405,0
1211,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-05 06:00:00,189,17,7,9,6,10093,0
1212,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 06:00:00,0,0,-68,-63,-68,-9999,0
1213,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-05 06:00:00,105,12,-2,1,-3,1096,0
1214,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-05 06:00:00,322,46,36,38,35,10217,0
1215,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-05 06:00:00,330,54,36,39,35,9667,0
1216,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-05 06:00:00,343,128,51,52,50,14749,0
1217,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-05 06:00:00,333,40,37,38,35,14275,0
1218,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-05 06:00:00,299,36,35,37,35,8010,0
1219,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-05 06:00:00,22,128,56,56,55,17653,0
1220,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-05 06:00:00,339,87,40,40,39,18473,0
1221,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-05 06:00:00,49,122,42,43,42,12676,0
1222,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 06:00:00,294,60,37,41,36,15995,0
1223,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 07:00:00,331,23,-6,-4,-6,1238,0
1224,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-05 07:00:00,358,21,-3,0,-3,4219,0
1225,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-05 07:00:00,189,19,5,7,5,349,0
1226,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 07:00:00,0,0,-75,-68,-77,-9999,0
1227,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-05 07:00:00,145,9,-5,0,-5,683,0
1228,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-05 07:00:00,345,47,32,36,30,12928,0
1229,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-05 07:00:00,330,60,32,36,31,8813,0
1230,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-05 07:00:00,349,134,48,51,47,13854,0
1231,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-05 07:00:00,3,33,32,38,32,13254,0
1232,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-05 07:00:00,297,32,29,35,29,7034,0
1233,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-05 07:00:00,10,140,54,56,54,15064,0
1234,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-05 07:00:00,347,93,39,40,39,17803,0
1235,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-05 07:00:00,57,115,42,42,41,12301,0
1236,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 07:00:00,343,62,36,37,35,15324,0
1237,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 08:00:00,348,26,5,5,-7,2037,0
1238,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-05 08:00:00,360,17,6,6,-3,4074,0
1239,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-05 08:00:00,170,14,9,9,4,3246,0
1240,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 08:00:00,298,3,-58,-58,-75,-9999,0
1241,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-05 08:00:00,141,12,13,13,-5,1749,0
1242,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-05 08:00:00,340,46,42,42,32,12716,0
1243,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-05 08:00:00,321,85,43,43,32,9797,0
1244,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-05 08:00:00,351,122,53,53,47,13761,0
1245,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-05 08:00:00,22,35,52,52,32,13737,0
1246,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-05 08:00:00,299,29,42,42,29,8325,0
1247,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-05 08:00:00,18,138,58,58,55,16212,0
1248,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-05 08:00:00,345,90,49,49,39,17606,0
1249,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-05 08:00:00,45,122,49,49,42,11538,0
1250,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 08:00:00,44,92,43,45,36,15576,0
1251,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 09:00:00,295,20,35,35,5,5504,0
1252,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-05 09:00:00,321,25,28,29,6,7478,0
1253,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-05 09:00:00,233,25,16,16,8,3512,0
1254,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 09:00:00,0,2,-48,-46,-58,-9999,0
1255,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-05 09:00:00,140,20,32,32,8,4820,0
1256,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-05 09:00:00,340,65,65,65,43,15600,0
1257,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-05 09:00:00,342,100,53,53,43,7590,0
1258,东矶,临海市,上盘镇,28.71889,121.9156,58663,2022-02-05 09:00:00,347,131,58,58,53,12129,0
1259,温岭,温岭市,太平街道,28.37278,121.35889,58664,2022-02-05 09:00:00,21,63,63,63,51,15352,0
1260,洪家,椒江区,洪家街道,28.61806,121.41639,58665,2022-02-05 09:00:00,312,44,61,61,43,12166,0
1261,大陈,椒江区,大陈镇,28.446,121.90333,58666,2022-02-05 09:00:00,9,111,64,64,58,14120,0
1262,坎门,玉环市,坎门街道,28.0775,121.27083,58667,2022-02-05 09:00:00,350,84,64,64,49,19002,0
1263,披山,玉环市,鸡山乡,28.09583,121.52,58668,2022-02-05 09:00:00,48,124,58,58,50,11919,0
1264,石塘,温岭市,石塘镇,28.260317,121.616252,58669,2022-02-05 09:00:00,43,111,56,56,43,16582,0
1265,天台,天台县,始丰街道,29.15278,120.97056,58559,2022-02-05 10:00:00,323,70,64,64,35,8989,0
1266,三门,三门县,海游街道,29.12278,121.38333,58568,2022-02-05 10:00:00,13,25,58,58,27,10833,0
1267,仙居,仙居县,安洲街道,28.86722,120.71889,58652,2022-02-05 10:00:00,123,22,41,41,17,9985,0
1268,括苍山,临海市,括苍镇,28.80972,120.9222,58653,2022-02-05 10:00:00,0,1,-34,-34,-48,-9999,5
1269,临海,临海市,大洋街道,28.87389,121.19278,58660,2022-02-05 10:00:00,181,19,69,69,32,11683,0
1270,椒江口,椒江区,海门街道,28.6625,121.5108,58661,2022-02-05 10:00:00,349,65,78,78,65,13693,0
1271,牛山,三门县,浦坝港镇,29.0131,121.7056,58662,2022-02-05 10:00:00,331,102,61,61,54,6650,0
